,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_cat
989,398283,"PARK SLOPE: SWEET, LARGE 2BR DUPLEX",1989327,William,Brooklyn,South Slope,40.66106,-73.98316,Entire home/apt,250,3,17,2019-07-05,0.46,1,5,4
990,399946,Light Superhosted Chill LES Apt,1996265,David,Manhattan,Lower East Side,40.72123,-73.98996,Private room,90,10,67,2019-05-16,0.77,1,301,2
991,400039,Big Beautiful Railroad in Brooklyn,1488809,John,Brooklyn,Bushwick,40.70339,-73.92945,Entire home/apt,130,30,53,2017-06-30,0.68,1,0,3
992,400466,"Bright Brooklyn Flat w/Park Views, 30 day minimum",1985759,Esther,Brooklyn,Prospect-Lefferts Gardens,40.660090000000004,-73.96236999999999,Entire home/apt,90,30,32,2016-10-11,0.37,1,50,2
993,401579,"ECO-APT, free YOGA, 2 new bedrooms. Best location!",462379,Loretta,Brooklyn,Carroll Gardens,40.679390000000005,-73.99398000000001,Entire home/apt,298,30,131,2019-06-23,1.84,2,296,4
994,401836,"Sunny UES 1.5 Bedroom, Sleeps 6",2005740,Maya,Manhattan,Upper East Side,40.76494,-73.95804,Entire home/apt,300,4,19,2019-05-21,0.22,1,84,5
996,403056,Large Private Room Near Central Park & Mount Sinai,2010724,K. Naomi,Manhattan,East Harlem,40.79314,-73.94853,Private room,125,3,74,2019-05-28,0.84,3,212,3
997,403264,Luxury room in Manhattan Duplex Apt,1386983,Candice,Manhattan,Midtown,40.7453,-73.99056,Private room,145,3,165,2019-07-03,1.88,2,181,3
998,403668,"Gorgeous Sunny, Spacious 1 bdrm in East Village",2013117,Katya,Manhattan,East Village,40.728120000000004,-73.97966,Entire home/apt,147,2,16,2019-01-02,0.18,1,0,3
999,404502,ARTIST LOFT+OFFICE in PRIME WILLIAMSBURG!,242506,Jsun,Brooklyn,Williamsburg,40.7093,-73.96484,Private room,123,3,269,2019-06-05,3.09,3,158,3
1000,404923,Private Garden Entry,2017752,Jeruschka,Brooklyn,Windsor Terrace,40.647909999999996,-73.97904,Entire home/apt,88,3,243,2019-06-24,2.75,1,217,2
1001,405025,LUXE Privé L.I.C. Apt & Garden,2018042,Megan,Queens,Long Island City,40.754529999999995,-73.93377,Entire home/apt,215,2,59,2019-07-01,0.94,1,335,4
1002,405408,"Magazine SOHO Studio Loft. 
Read our reviews!",2020431,M. C.,Manhattan,SoHo,40.72057,-73.99976,Entire home/apt,225,3,134,2019-06-22,1.53,1,231,4
1003,406926,Nolita apt. with private garden,2027134,Marie-Helene,Manhattan,Nolita,40.7234,-73.99439,Entire home/apt,269,28,81,2019-07-03,0.93,1,122,4
1004,406992,Family friendly Williamsburg Apt for Vacation!,1952186,Erin,Brooklyn,Williamsburg,40.711209999999994,-73.94669,Entire home/apt,145,3,7,2016-10-22,0.08,1,270,3
1005,407469,BROWNSTONE TWO IN BROOKLYN in NYC,2015914,Majar,Brooklyn,Bushwick,40.68979,-73.91660999999999,Private room,75,3,112,2019-05-26,1.28,8,330,2
1007,408983,Brooklyn Brownstone full floor/garden ProspectPark,520189,Andre,Brooklyn,Prospect-Lefferts Gardens,40.65937,-73.95906,Entire home/apt,229,2,92,2019-06-09,1.05,1,321,4
1008,409262,"Family friendly,  steps to subway, large garden :)",1621363,Elizabeth,Brooklyn,Boerum Hill,40.685990000000004,-73.98826,Entire home/apt,300,29,23,2019-02-14,0.26,2,312,5
1009,409293,Private Sunny Room Near Central Park & Mount Sinai,2010724,K. Naomi,Manhattan,East Harlem,40.79477,-73.95045999999999,Private room,100,3,67,2019-05-28,0.76,3,345,3
1010,409666,"1 bdr apt, sunny & artsy, 4 min walk to the beach",405225,Olga,Brooklyn,Brighton Beach,40.5781,-73.95455,Entire home/apt,75,2,8,2016-09-18,0.1,1,2,2
1011,411336,"""Simple Perfect Soho""",2047776,Jennifer,Manhattan,Nolita,40.72278,-73.9967,Entire home/apt,225,2,244,2019-07-01,2.81,2,252,4
1012,411525,Beautiful Room + Private Balcony,1697784,Jonathan,Brooklyn,Williamsburg,40.71472,-73.96225,Private room,120,6,62,2019-05-17,0.7,2,15,3
1013,411918,"3 BR apartment Crown Heights, BKLYN",2050338,Verena,Brooklyn,Crown Heights,40.66924,-73.94406,Entire home/apt,160,5,125,2019-07-02,1.47,3,169,3
1014,412061,Brownstone Sunny & Spacious top fl,2051075,Linda,Brooklyn,Crown Heights,40.67259,-73.95489,Entire home/apt,125,30,58,2019-06-01,0.67,2,212,3
1015,412180,"Morocco in Brooklyn with the flyest loft, Amazing!",2051961,Kim,Brooklyn,Bedford-Stuyvesant,40.69321,-73.9442,Entire home/apt,95,5,9,2018-09-03,0.1,1,0,2
1016,413504,Perfect NYC/Williamsburg Location,1286417,Omri,Brooklyn,Williamsburg,40.71348,-73.94447,Private room,119,3,137,2019-06-13,1.57,1,296,3
1017,413775,Midtown East Sutton Area Entire Apt,2058589,Cary,Manhattan,Midtown,40.75816,-73.96457,Entire home/apt,275,2,16,2019-05-09,0.24,1,167,4
1018,413876,Finest Gateway to historic Financial District,2059155,Dan,Manhattan,Financial District,40.70537,-74.00992,Entire home/apt,160,1,36,2018-09-26,0.57,1,365,3
1019,414801,Industrial Brooklyn Loft with Tree-Lined Windows,319077,Shell,Brooklyn,Clinton Hill,40.68722,-73.96289,Entire home/apt,500,1,54,2019-03-24,0.65,4,365,5
1020,415304,Cute east village apartment.,2050328,Martis,Manhattan,East Village,40.73111,-73.98528,Entire home/apt,175,14,1,2016-05-31,0.03,1,0,3
1021,416557,"All Charm: Lush Garden, Huge Kitchen + Quiet",2714164,Jasmine,Brooklyn,Greenpoint,40.722120000000004,-73.94389,Entire home/apt,87,6,39,2019-03-13,0.47,2,258,2
1022,417685,Bright and Quiet 2 BR in Park Slope,119588,Vero,Brooklyn,Park Slope,40.66626,-73.97933,Entire home/apt,160,1,145,2019-06-22,1.76,2,257,3
1023,418291,"Cozy, bright 1BR avail. in East Village apartment",626289,Marshall,Manhattan,East Village,40.72978,-73.9793,Private room,125,3,28,2019-06-25,0.33,1,364,3
1024,419373,Stylish Loft w/Lovely Backyard,2085639,Eada,Brooklyn,Bedford-Stuyvesant,40.68838,-73.94193,Entire home/apt,90,2,206,2019-06-30,2.4,1,236,2
1025,419792,Great Apt IDEAL Location 900 SF,2087636,Maddine,Manhattan,Lower East Side,40.71804,-73.98565,Entire home/apt,200,7,4,2019-05-04,0.22,1,0,4
1026,421554,Garden - Brownstone Experience,2096690,Richard,Brooklyn,Bedford-Stuyvesant,40.685590000000005,-73.93896,Entire home/apt,250,15,37,2016-10-30,0.52,2,54,4
1027,422040,Gorgeous ! Best Location in NYC !,1090764,Lynda,Manhattan,Upper West Side,40.77995,-73.98342,Private room,99,30,27,2017-08-11,0.31,1,189,2
1028,424192,luxury 1 BedRoom Apt Hells Kitchen,2108853,Jasen,Manhattan,Hell's Kitchen,40.7559,-73.99469,Entire home/apt,325,30,18,2016-05-21,0.21,1,364,5
1029,424667,Luxury room + En-suite bath in Times Sq/Midtown W,2111060,Jj,Manhattan,Hell's Kitchen,40.76291,-73.99202,Private room,99,1,134,2019-04-02,1.54,1,265,2
1030,424767,"Chic, Spacious Loft + Backyard",2103888,Akari,Manhattan,Midtown,40.74406,-73.98273,Entire home/apt,325,2,197,2019-06-20,2.25,1,207,5
1031,424889,Sunny and Zen W. Village Studio of Your Own,2076827,Shelley,Manhattan,West Village,40.73041,-74.00498,Entire home/apt,129,7,5,2015-05-21,0.09,1,0,3
1032,424930,2BR Lux Prospect Heights,905122,Supriya,Brooklyn,Crown Heights,40.6764,-73.96218,Entire home/apt,130,28,5,2015-10-06,0.06,1,196,3
1033,425784,"An airy, comfy, bookish refuge!",2116807,Rafil,Brooklyn,Vinegar Hill,40.70279,-73.98284,Entire home/apt,190,4,8,2018-01-02,0.09,1,0,3
1034,428226,Bright & Vibrant- The BK experience,2128778,Rachael,Brooklyn,Crown Heights,40.67436,-73.956,Private room,55,2,62,2019-05-11,0.71,2,57,2
1035,430427,"Very clean, quiet bedroom available",820046,Elaine,Manhattan,Washington Heights,40.83559,-73.94095,Private room,60,2,13,2017-01-31,0.15,1,0,2
1036,430665,Lux One-bed Central Park View UWS,2141109,Kishore,Manhattan,Upper West Side,40.79234,-73.96481999999999,Entire home/apt,250,1,8,2014-08-22,0.09,1,0,4
1037,431865,Elegant Uptown Historic District Garden Apartment,361855,Kurt,Manhattan,Washington Heights,40.834509999999995,-73.93885,Entire home/apt,275,3,50,2019-06-30,0.87,2,277,4
1038,432090,Only 5 Min. to Manhattan!,2148881,Grace,Queens,Long Island City,40.748259999999995,-73.94633,Private room,50,180,69,2016-09-28,0.79,1,0,2
1039,433218,Lovely 1 bdrm in Prospect Heights!,644941,Miya,Brooklyn,Prospect Heights,40.67763,-73.97185,Entire home/apt,125,4,41,2019-05-20,0.47,1,10,3
1040,433414,Spacious & Sunny in Prime Brooklyn,287733,David,Brooklyn,Clinton Hill,40.68472,-73.96691,Entire home/apt,150,20,89,2019-06-28,1.04,1,247,3
1041,433914,1 Bedroom Apt - Close to JFK & City,1906804,Terrance,Brooklyn,East New York,40.65408,-73.87883000000001,Entire home/apt,70,4,40,2019-06-17,0.46,1,273,2
1042,434792,"1 br. studio duplex,  Park Slope/Gowanus, Brooklyn",2117078,Joe,Brooklyn,Gowanus,40.67302,-73.98756,Entire home/apt,138,3,106,2019-06-07,1.22,1,189,3
